Execute Time_ms, Thread ID, Request ID, Status Code, Response Text, Response Delay_ms, Success QPS, Error Ratio, Active Threads 
102536 , 9359 , 88 , 200 , 76931333834652036 , 97 , 267.7888741515175 , 25.97525139514194% , 167
102537 , 9488 , 87 , 200 , 4 , 99 , 267.7960150969894 , 25.974551140346147% , 167
102537 , 2938 , 94 , 200 , 977265976 , 98 , 267.8057676741079 , 25.973850923305026% , 167
102537 , 7803 , 36 , 200 , -1831426756687193750 , 98 , 267.8155202512264 , 25.973150744015527% , 167
102538 , 442 , 76 , 200 , 753659978 , 97 , 267.8226608671907 , 25.972450602474595% , 167
102538 , 7475 , 86 , 200 , 4210005715636125 , 97 , 267.8324133491974 , 25.971750498679175% , 167
102548 , 9378 , 87 , 200 , 2092225407 , 99 , 267.81604711939775 , 25.971050432626214% , 167
102548 , 2607 , 96 , 200 , 117116549210865000 , 102 , 267.82579865038815 , 25.97035040431267% , 167
102549 , 9502 , 87 , 200 , 488575246 , 102 , 267.8329384001794 , 25.96965041373548% , 167
102549 , 7674 , 93 , 200 , 1601007317 , 102 , 267.84268983607836 , 25.968950460891598% , 167
102549 , 9252 , 70 , 200 , 0 , 102 , 267.85244127197734 , 25.96825054577797% , 167
102549 , 3202 , 95 , 200 , 914080803 , 102 , 267.86219270787626 , 25.96755066839155% , 167
102549 , 2746 , 42 , 200 , -889259502 , 100 , 267.8719441437752 , 25.96685082872928% , 167
102550 , 7617 , 26 , 200 , -552214086 , 103 , 267.8790833739639 , 25.96615102678812% , 167
102550 , 2106 , 90 , 200 , 2555242522 , 103 , 267.8888347147733 , 25.965451262565015% , 167
102550 , 8793 , 94 , 200 , -2510331040 , 101 , 267.89858605558265 , 25.964751536056912% , 167
102550 , 9050 , 82 , 200 , -1649373527 , 101 , 267.908337396392 , 25.964051847260773% , 167
102554 , 2050 , 35 , 200 , -433004107 , 101 , 267.9076389024319 , 25.96335219617354% , 167
102554 , 2160 , 94 , 200 , 1 , 105 , 267.9173898629015 , 25.962652582792163% , 167
102554 , 2695 , 97 , 200 , -48776738891202616 , 105 , 267.9271408233711 , 25.961953007113603% , 167
102555 , 9512 , 78 , 200 , 557 , 96 , 267.9342791672761 , 25.961253469134803% , 167
102555 , 8767 , 12 , 200 , -426811743581502156 , 100 , 267.95378089805473 , 25.959854506264314% , 167
102555 , 7602 , 88 , 200 , 1003906679 , 99 , 267.9440300326654 , 25.96055396885272% , 167
102555 , 8760 , 12 , 200 , -5 , 102 , 267.963531763444 , 25.959155081366525% , 167
102556 , 1484 , 91 , 200 , -5 , 107 , 267.97066968290494 , 25.958455694156317% , 167
102556 , 1291 , 86 , 200 , 408966619116635328 , 96 , 267.9804204532158 , 25.95775634463064% , 167
102556 , 8772 , 26 , 200 , -7 , 95 , 267.99017122352666 , 25.957057032786444% , 167
102556 , 7421 , 98 , 200 , -3299185080 , 95 , 267.99992199383746 , 25.95635775862069% , 167
102557 , 8822 , 26 , 200 , 3069965301 , 108 , 268.00705948886963 , 25.95565852213033% , 167
102557 , 9270 , 81 , 200 , 737733211 , 95 , 268.0168101641039 , 25.95495932331232% , 167
102557 , 1817 , 99 , 200 , -1597551985 , 96 , 268.0265608393381 , 25.954260162163617% , 167
102557 , 7822 , 44 , 200 , -457307748 , 95 , 268.0363115145724 , 25.953561038681176% , 166
102558 , 9153 , 34 , 200 , -2292313759 , 97 , 268.0434485851908 , 25.952861952861955% , 166
102558 , 8977 , 36 , 200 , 340192225 , 96 , 268.05319916535035 , 25.952162904702902% , 166
102558 , 822 , 34 , 200 , 1757492537 , 97 , 268.06294974550985 , 25.951463894200987% , 166
102566 , 9255 , 86 , 200 , -2348781937354938007 , 89 , 268.0517910418657 , 25.95076492135316% , 166
102566 , 7434 , 97 , 200 , 1569806481 , 90 , 268.0615408614941 , 25.950065986156375% , 166
102566 , 7322 , 66 , 200 , -517520032 , 90 , 268.0712906811224 , 25.949367088607595% , 166
102566 , 1480 , 72 , 200 , 1 , 89 , 268.0810405007507 , 25.94866822870378% , 166
102571 , 8661 , 60 , 200 , -1421937037 , 94 , 268.0777217732108 , 25.947969406441885% , 166
102575 , 636 , 95 , 200 , 2 , 98 , 268.07701681696324 , 25.94727062181887% , 166
102576 , 7303 , 89 , 200 , 2474736556227600840 , 97 , 268.0841522383404 , 25.94657187483169% , 166
102576 , 7612 , 99 , 200 , 0 , 97 , 268.09390110747154 , 25.945873165477312% , 166
102585 , 9204 , 59 , 200 , 0 , 107 , 268.0801286737827 , 25.945174493752692% , 165
102585 , 8697 , 27 , 200 , -3034847887 , 108 , 268.0898766876249 , 25.94447585965479% , 165
102585 , 8765 , 26 , 200 , 583181198 , 107 , 268.09962470146706 , 25.943777263180568% , 165
102586 , 9863 , 89 , 200 , 1451472374455866250 , 107 , 268.1067592069094 , 25.94307870432699% , 165
102586 , 1857 , 95 , 200 , -2440299386 , 107 , 268.1067592069094 , 25.94307870432699% , 165
102587 , 7317 , 63 , 200 , 1090417005 , 108 , 268.11389357325976 , 25.942380183091007% , 165
102587 , 1249 , 77 , 200 , -716519674 , 108 , 268.1236413970581 , 25.941681699469587% , 165
102587 , 1767 , 46 , 200 , -1331584009583528049 , 107 , 268.13338922085643 , 25.94098325345969% , 165
102588 , 4321 , 63 , 200 , 2630823652 , 106 , 268.14052325808086 , 25.940284845058287% , 165
102589 , 9531 , 79 , 200 , 1859972161945730625 , 107 , 268.14765715622536 , 25.939586474262335% , 165
102589 , 240 , 96 , 200 , 0 , 103 , 268.15740478998725 , 25.938888141068784% , 165
102590 , 2550 , 82 , 200 , -2566706 , 108 , 268.1645384540404 , 25.938189845474614% , 165
102590 , 8701 , 99 , 200 , -1462324520 , 101 , 268.1742859927868 , 25.937491587476778% , 165
102590 , 8885 , 84 , 200 , -901181820 , 103 , 268.1840335315333 , 25.93679336707225% , 164
102591 , 8747 , 99 , 200 , -124334341294397292 , 111 , 268.19116686648925 , 25.93609518425799% , 164
102591 , 9548 , 88 , 200 , 0 , 111 , 268.2009143102221 , 25.935397039030956% , 163
102591 , 2391 , 95 , 200 , -2958216775505372466 , 109 , 268.21066175395504 , 25.934698931388116% , 163
102592 , 9379 , 87 , 200 , 1824662884687875837 , 110 , 268.2177947598253 , 25.934000861326446% , 163
102593 , 5886 , 98 , 200 , -633637741 , 104 , 268.2249276266412 , 25.93330282884289% , 163
102593 , 514 , 93 , 200 , -520931409 , 104 , 268.2346748803525 , 25.932604833934437% , 163
102593 , 9571 , 91 , 200 , 694179037153024500 , 111 , 268.24442213406377 , 25.93190687659804% , 163
102594 , 8823 , 12 , 200 , -554163367116195555 , 107 , 268.25155467181315 , 25.93120895683066% , 163
102597 , 7513 , 81 , 200 , -2876730653 , 105 , 268.2534577034416 , 25.930511074629276% , 163
102597 , 8867 , 25 , 200 , -179051778123790448 , 97 , 268.2632045771319 , 25.92981322999085% , 163
102598 , 9182 , 90 , 200 , 2050108181 , 106 , 268.27033665373597 , 25.929115422912353% , 163
102598 , 7600 , 96 , 200 , 2 , 98 , 268.2800834324256 , 25.928417653390746% , 163
102598 , 9956 , 30 , 200 , 0 , 98 , 268.28983021111526 , 25.927719921422998% , 163
102600 , 7646 , 94 , 200 , -2934341468 , 89 , 268.29434697855754 , 25.92702222700608% , 163
102601 , 9514 , 81 , 200 , 2405548086 , 90 , 268.3014785430941 , 25.926324570136966% , 163
102611 , 1915 , 83 , 200 , 2349845097693904980 , 86 , 268.2850766487024 , 25.925626950812614% , 163
102611 , 4585 , 76 , 200 , 1087156463 , 86 , 268.2948221925525 , 25.924929369030004% , 163
102611 , 7773 , 96 , 200 , 65460396 , 86 , 268.30456773640253 , 25.92423182478609% , 163
102612 , 1933 , 75 , 200 , 66089251 , 87 , 268.31169843683 , 25.923534318077863% , 163
102612 , 7352 , 66 , 200 , -1 , 88 , 268.3214438857054 , 25.922836848902282% , 163
102616 , 1052 , 81 , 200 , 2 , 86 , 268.3207297107664 , 25.922139417256318% , 163
102622 , 9363 , 88 , 200 , 2749959750573585000 , 92 , 268.3147863031319 , 25.921442023136937% , 163
102622 , 9359 , 89 , 200 , 76931333834652036 , 86 , 268.32453080236206 , 25.920744666541122% , 163
102622 , 2153 , 99 , 200 , -540982312 , 98 , 268.33427530159224 , 25.920047347465836% , 163
102626 , 2938 , 95 , 200 , 977265976 , 89 , 268.3335606961199 , 25.919350065908052% , 162
102632 , 9488 , 88 , 200 , 4 , 95 , 268.3276171174682 , 25.918652821864747% , 162
102634 , 7803 , 37 , 200 , -1831426756687193750 , 97 , 268.332131652279 , 25.917955615332883% , 162
102645 , 442 , 77 , 200 , 753659978 , 107 , 268.31311802815526 , 25.91725844630945% , 162
102651 , 7475 , 87 , 200 , 4210005715636125 , 113 , 268.30717674450324 , 25.9165613147914% , 162
102651 , 9502 , 88 , 200 , 488575246 , 102 , 268.3169184908087 , 25.915864220775724% , 162
102651 , 2607 , 97 , 200 , 117116549210865000 , 103 , 268.3266602371141 , 25.915167164259394% , 162
102651 , 9378 , 88 , 200 , 2092225407 , 103 , 268.3364019834196 , 25.914470145239378% , 162
102651 , 3202 , 96 , 200 , 914080803 , 102 , 268.346143729725 , 25.91377316371265% , 162
102651 , 2746 , 43 , 200 , -889259502 , 102 , 268.35588547603044 , 25.91307621967619% , 162
102651 , 9050 , 83 , 200 , -1649373527 , 100 , 268.3656272223359 , 25.912379313126966% , 162
102651 , 7617 , 27 , 200 , -552214086 , 101 , 268.37536896864134 , 25.911682444061963% , 162
102652 , 9252 , 71 , 200 , 0 , 103 , 268.38249620075595 , 25.91098561247815% , 162
102653 , 2160 , 95 , 200 , 1 , 99 , 268.3993648505158 , 25.909592061742003% , 162
102653 , 2695 , 98 , 200 , -48776738891202616 , 98 , 268.4091064070217 , 25.908895342583627% , 162
102653 , 9512 , 79 , 200 , 557 , 98 , 268.3896232940099 , 25.910288818372507% , 162
102654 , 7674 , 94 , 200 , 1601007317 , 105 , 268.41623317162504 , 25.90819866089435% , 162
102654 , 1291 , 87 , 200 , 408966619116635328 , 98 , 268.425974633234 , 25.907502016671145% , 162
102654 , 8793 , 95 , 200 , -2510331040 , 104 , 268.43571609484286 , 25.906805409910998% , 162
102654 , 1484 , 92 , 200 , -5 , 98 , 268.4454575564518 , 25.906108840610887% , 162
102654 , 2050 , 36 , 200 , -433004107 , 100 , 268.4551990180607 , 25.90541230876778% , 162
102655 , 8760 , 13 , 200 , -5 , 100 , 268.4623252642346 , 25.904715814378665% , 162
102655 , 8772 , 27 , 200 , -7 , 99 , 268.4720666309483 , 25.904019357440518% , 162
102655 , 2106 , 91 , 200 , 2555242522 , 105 , 268.4818079976621 , 25.903322937950318% , 162
102655 , 822 , 35 , 200 , 1757492537 , 97 , 268.50129073108957 , 25.901930211301682% , 162
102655 , 7421 , 99 , 200 , -3299185080 , 99 , 268.4915493643758 , 25.902626555905044% , 162
102656 , 7602 , 89 , 200 , 1003906679 , 101 , 268.5084164588529 , 25.901233904137204% , 161
102656 , 8767 , 13 , 200 , -426811743581502156 , 101 , 268.51815773067335 , 25.900537634408604% , 161
102656 , 8822 , 27 , 200 , 3069965301 , 99 , 268.52789900249377 , 25.899841402112845% , 161
102656 , 9153 , 35 , 200 , -2292313759 , 98 , 268.5376402743142 , 25.89914520724692% , 161
102656 , 7822 , 45 , 200 , -457307748 , 99 , 268.54738154613466 , 25.89844904980781% , 161
102656 , 9270 , 82 , 200 , 737733211 , 99 , 268.55712281795513 , 25.897752929792496% , 161
102657 , 8977 , 37 , 200 , 340192225 , 99 , 268.5642479324352 , 25.89705684719796% , 161
102657 , 7322 , 67 , 200 , -517520032 , 91 , 268.5739891093642 , 25.896360802021178% , 161
102658 , 7434 , 98 , 200 , 1569806481 , 92 , 268.581113990142 , 25.895664794259144% , 161
102658 , 1480 , 73 , 200 , 1 , 92 , 268.59085507218145 , 25.894968823908837% , 161
102658 , 9255 , 87 , 200 , -2348781937354938007 , 92 , 268.60059615422085 , 25.89427289096724% , 161
102662 , 8661 , 61 , 200 , -1421937037 , 91 , 268.599871422727 , 25.89288113729811% , 161
102662 , 636 , 96 , 200 , 2 , 87 , 268.6096121252265 , 25.89288113729811% , 161
102666 , 7303 , 90 , 200 , 2474736556227600840 , 90 , 268.60888707069523 , 25.892185316564547% , 161
102672 , 8697 , 28 , 200 , -3034847887 , 87 , 268.6029297179368 , 25.891489533227634% , 161
102672 , 9204 , 60 , 200 , 0 , 87 , 268.6126694717158 , 25.890793787284355% , 161
102672 , 8765 , 27 , 200 , 583181198 , 87 , 268.6224092254948 , 25.890098078731693% , 161
102677 , 4321 , 64 , 200 , 2630823652 , 89 , 268.6190675613818 , 25.889402407566635% , 161
102679 , 9863 , 90 , 200 , 1451472374455866250 , 93 , 268.62357444073274 , 25.888706773786176% , 161
102679 , 7317 , 64 , 200 , 1090417005 , 92 , 268.63331353051746 , 25.888011177387288% , 161
102680 , 240 , 97 , 200 , 0 , 91 , 268.6404363069731 , 25.887315618366962% , 161
102680 , 9531 , 80 , 200 , 1859972161945730625 , 91 , 268.6501753019088 , 25.88662009672219% , 161
102680 , 1857 , 96 , 200 , -2440299386 , 93 , 268.65991429684453 , 25.885924612449962% , 161
102680 , 1767 , 47 , 200 , -1331584009583528049 , 93 , 268.66965329178026 , 25.88522916554726% , 161
102680 , 1249 , 78 , 200 , -716519674 , 93 , 268.679392286716 , 25.88453375601107% , 161
102686 , 5886 , 99 , 200 , -633637741 , 93 , 268.6734316265119 , 25.88383838383838% , 161
102689 , 2391 , 96 , 200 , -2958216775505372466 , 98 , 268.6753206283049 , 25.88314304902619% , 160
102689 , 9571 , 92 , 200 , 694179037153024500 , 96 , 268.6850587696832 , 25.88244775157148% , 160
102689 , 9379 , 88 , 200 , 1824662884687875837 , 97 , 268.6947969110616 , 25.881752491471243% , 160
102691 , 2550 , 83 , 200 , -2566706 , 101 , 268.69930178886176 , 25.88105726872247% , 160
102691 , 9548 , 89 , 200 , 0 , 100 , 268.709039740581 , 25.88036208332214% , 160
102692 , 7646 , 95 , 200 , -2934341468 , 92 , 268.7161609472987 , 25.87966693526726% , 160
102692 , 7513 , 82 , 200 , -2876730653 , 95 , 268.72589880419116 , 25.87897182455481% , 160
102692 , 9514 , 82 , 200 , 2405548086 , 91 , 268.7356366610836 , 25.87827675118178% , 160
102693 , 8885 , 85 , 200 , -901181820 , 102 , 268.74275753946233 , 25.877581715145165% , 160
102693 , 7600 , 97 , 200 , 2 , 95 , 268.7524953015298 , 25.87688671644196% , 160
102694 , 514 , 94 , 200 , -520931409 , 101 , 268.7596159464039 , 25.876191755069154% , 160
102695 , 9956 , 31 , 200 , 0 , 97 , 268.76673645260234 , 25.875496831023742% , 160
102695 , 9182 , 91 , 200 , 2050108181 , 97 , 268.7764740250256 , 25.87480194430271% , 160
102696 , 8823 , 13 , 200 , -554163367116195555 , 102 , 268.78359429773315 , 25.874107094903053% , 160
102696 , 8867 , 26 , 200 , -179051778123790448 , 99 , 268.7933317753369 , 25.87341228282177% , 160
102699 , 1915 , 84 , 200 , 2349845097693904980 , 88 , 268.7952170907214 , 25.872717508055853% , 160
102699 , 7773 , 97 , 200 , 65460396 , 88 , 268.82442867019154 , 25.870633407620225% , 160
102699 , 1933 , 76 , 200 , 66089251 , 87 , 268.81469147703484 , 25.871328070458084% , 160
102699 , 7352 , 67 , 200 , -1 , 87 , 268.83416586334823 , 25.869938782085704% , 160
102699 , 4585 , 77 , 200 , 1087156463 , 88 , 268.80495428387815 , 25.872022770602292% , 160
102702 , 1052 , 82 , 200 , 2 , 86 , 268.83604993086794 , 25.869244193851525% , 160
102709 , 9359 , 90 , 200 , 76931333834652036 , 87 , 268.82746400023365 , 25.868549642914672% , 160
102709 , 9363 , 89 , 200 , 2749959750573585000 , 87 , 268.8372002453534 , 25.867855129272154% , 160
102713 , 2938 , 96 , 200 , 977265976 , 87 , 268.83646665952705 , 25.867160652920962% , 160
102717 , 9488 , 89 , 200 , 4 , 85 , 268.8357331308352 , 25.866466213858093% , 160
102721 , 7803 , 38 , 200 , -1831426756687193750 , 87 , 268.8349996592712 , 25.865771812080535% , 160
102733 , 442 , 78 , 200 , 753659978 , 88 , 268.81333164611175 , 25.8650774475853% , 160
102740 , 9378 , 89 , 200 , 2092225407 , 89 , 268.80474985400036 , 25.86438312036938% , 160
102741 , 7617 , 28 , 200 , -552214086 , 90 , 268.81186673285254 , 25.863688830429766% , 160
102741 , 9050 , 84 , 200 , -1649373527 , 90 , 268.821599945494 , 25.86299457776346% , 160
102756 , 7475 , 88 , 200 , 4210005715636125 , 105 , 268.79208999961077 , 25.862300362367467% , 160
102756 , 9252 , 72 , 200 , 0 , 104 , 268.80182179142827 , 25.861606184238777% , 160
102756 , 2607 , 98 , 200 , 117116549210865000 , 105 , 268.81155358324577 , 25.8609120433744% , 160
102756 , 2050 , 37 , 200 , -433004107 , 102 , 268.82128537506327 , 25.860217939771324% , 160
102756 , 1484 , 93 , 200 , -5 , 102 , 268.83101716688077 , 25.859523873426554% , 160
102756 , 3202 , 97 , 200 , 914080803 , 105 , 268.84074895869827 , 25.858829844337087% , 160
102757 , 8793 , 96 , 200 , -2510331040 , 103 , 268.84786437906905 , 25.85813585249993% , 160
102757 , 9502 , 89 , 200 , 488575246 , 106 , 268.85759607617973 , 25.857441897912082% , 160
102758 , 2695 , 99 , 200 , -48776738891202616 , 105 , 268.86471126335664 , 25.85674798057054% , 160
102759 , 2746 , 44 , 200 , -889259502 , 108 , 268.87182631205053 , 25.856054100472303% , 159
102760 , 8767 , 14 , 200 , -426811743581502156 , 104 , 268.87894122226544 , 25.855360257614386% , 159
102760 , 1291 , 88 , 200 , 408966619116635328 , 106 , 268.8886726352667 , 25.854666451993776% , 159
102760 , 9153 , 36 , 200 , -2292313759 , 104 , 268.8984040482678 , 25.85397268360748% , 159
102760 , 7322 , 68 , 200 , -517520032 , 103 , 268.90813546126896 , 25.853278952452506% , 159
102760 , 7434 , 99 , 200 , 1569806481 , 102 , 268.91786687427015 , 25.85258525852585% , 159
102760 , 9270 , 83 , 200 , 737733211 , 104 , 268.9275982872713 , 25.851891601824523% , 158
102760 , 9255 , 88 , 200 , -2348781937354938007 , 102 , 268.93732970027247 , 25.851197982345525% , 158
102761 , 2106 , 92 , 200 , 2555242522 , 106 , 268.9444439038157 , 25.850504400085857% , 158
102761 , 8822 , 28 , 200 , 3069965301 , 105 , 268.9541752221173 , 25.849810855042527% , 158
102761 , 7602 , 90 , 200 , 1003906679 , 105 , 268.96390654041903 , 25.849117347212534% , 158
102761 , 7674 , 95 , 200 , 1601007317 , 107 , 268.9736378587207 , 25.84842387659289% , 158
102761 , 8760 , 14 , 200 , -5 , 106 , 268.98336917702244 , 25.8477304431806% , 158
102761 , 822 , 36 , 200 , 1757492537 , 105 , 268.9931004953241 , 25.847037046972666% , 158
102762 , 2160 , 96 , 200 , 1 , 109 , 269.00021408691924 , 25.846343687966094% , 158
102762 , 7822 , 46 , 200 , -457307748 , 106 , 269.00994531052334 , 25.84565036615789% , 158
102763 , 1480 , 74 , 200 , 1 , 105 , 269.0170586689762 , 25.84495708154507% , 158
102765 , 9512 , 80 , 200 , 557 , 111 , 269.0215540310417 , 25.84426383412462% , 158
102765 , 8772 , 28 , 200 , -7 , 110 , 269.0312849705639 , 25.84357062389357% , 158
102766 , 8697 , 29 , 200 , -3034847887 , 94 , 269.0383979137069 , 25.84287745084891% , 158
102767 , 8977 , 38 , 200 , 340192225 , 110 , 269.0455107184213 , 25.84218431498766% , 158
102767 , 8661 , 62 , 200 , -1421937037 , 105 , 269.0552414685648 , 25.841491216306828% , 158
102767 , 9863 , 91 , 200 , 1451472374455866250 , 88 , 269.06497221870836 , 25.840798154803412% , 158
102768 , 8765 , 28 , 200 , 583181198 , 96 , 269.0720846956251 , 25.840105130474427% , 158
102768 , 7303 , 91 , 200 , 2474736556227600840 , 102 , 269.08181535108207 , 25.839412143316885% , 158
102768 , 9204 , 61 , 200 , 0 , 96 , 269.09154600653903 , 25.83871919332779% , 158
102768 , 4321 , 65 , 200 , 2630823652 , 91 , 269.10127666199594 , 25.838026280504156% , 158
102769 , 636 , 97 , 200 , 2 , 107 , 269.1083887164417 , 25.837333404842994% , 158
102771 , 1767 , 48 , 200 , -1331584009583528049 , 91 , 269.1128820387074 , 25.836640566341305% , 158
102771 , 7317 , 65 , 200 , 1090417005 , 92 , 269.1226124101157 , 25.835947764996114% , 158
102772 , 240 , 98 , 200 , 0 , 92 , 269.129724049352 , 25.83525500080442% , 158
102773 , 1857 , 97 , 200 , -2440299386 , 93 , 269.13683555019315 , 25.83456227376324% , 158
102773 , 1249 , 79 , 200 , -716519674 , 93 , 269.1465657322448 , 25.833869583869586% , 158
102773 , 9531 , 81 , 200 , 1859972161945730625 , 93 , 269.15629591429655 , 25.833176931120466% , 158
102776 , 9571 , 93 , 200 , 694179037153024500 , 87 , 269.15816922238656 , 25.832484315512893% , 158
102782 , 7646 , 96 , 200 , -2934341468 , 90 , 269.1521861804596 , 25.83179173704389% , 158
102782 , 9514 , 83 , 200 , 2405548086 , 89 , 269.161915510498 , 25.831099195710454% , 158
102782 , 2550 , 84 , 200 , -2566706 , 91 , 269.1716448405363 , 25.830406691509612% , 158
102782 , 2391 , 97 , 200 , -2958216775505372466 , 93 , 269.18137417057466 , 25.829714224438366% , 158
102782 , 9379 , 89 , 200 , 1824662884687875837 , 93 , 269.19110350061294 , 25.82902179449374% , 158
102782 , 7513 , 83 , 200 , -2876730653 , 90 , 269.2008328306513 , 25.828329401672747% , 158
102783 , 9548 , 90 , 200 , 0 , 91 , 269.20794294776374 , 25.82763704597239% , 158
102783 , 8885 , 86 , 200 , -901181820 , 90 , 269.2176721831431 , 25.826944727389694% , 158
102787 , 7600 , 98 , 200 , 2 , 94 , 269.2169243192232 , 25.82625244592168% , 158
102787 , 8867 , 27 , 200 , -179051778123790448 , 91 , 269.2363820327474 , 25.824867994317724% , 158
102787 , 8823 , 14 , 200 , -554163367116195555 , 91 , 269.2461108895094 , 25.82417582417583% , 158
102787 , 7773 , 98 , 200 , 65460396 , 88 , 269.2558397462714 , 25.823483691136662% , 158
102787 , 9956 , 32 , 200 , 0 , 92 , 269.2266531759853 , 25.823483691136662% , 158
102788 , 4585 , 78 , 200 , 1087156463 , 89 , 269.2629489823715 , 25.822791595197252% , 158
102788 , 1933 , 77 , 200 , 66089251 , 89 , 269.27267774448376 , 25.82209953635462% , 158
102788 , 514 , 95 , 200 , -520931409 , 94 , 269.28240650659615 , 25.821407514605777% , 158
102788 , 1915 , 85 , 200 , 2349845097693904980 , 89 , 269.2921352687084 , 25.82071552994774% , 158
102788 , 7352 , 68 , 200 , -1 , 89 , 269.30186403082075 , 25.820023582377534% , 158
102788 , 9182 , 92 , 200 , 2050108181 , 93 , 269.311592792933 , 25.819331671892165% , 158
102788 , 1052 , 83 , 200 , 2 , 86 , 269.32132155504536 , 25.81863979848866% , 158
102794 , 9363 , 90 , 200 , 2749959750573585000 , 85 , 269.31532968850325 , 25.817947962164045% , 158
102795 , 9359 , 91 , 200 , 76931333834652036 , 86 , 269.32243786176366 , 25.817256162915324% , 158
102799 , 2938 , 97 , 200 , 977265976 , 86 , 269.32168600861877 , 25.816564400739527% , 158
102804 , 9488 , 90 , 200 , 4 , 87 , 269.3183144624723 , 25.81587267563367% , 158
102808 , 7803 , 39 , 200 , -1831426756687193750 , 87 , 269.317562835577 , 25.815180987594783% , 158
102818 , 442 , 79 , 200 , 753659978 , 85 , 269.30109513898344 , 25.814489336619868% , 158
102826 , 9378 , 90 , 200 , 2092225407 , 86 , 269.28986832124167 , 25.81379772270596% , 158
102827 , 9050 , 85 , 200 , -1649373527 , 86 , 269.29697453003587 , 25.813106145850078% , 158
102829 , 7617 , 29 , 200 , -552214086 , 88 , 269.3014616499236 , 25.812414606049238% , 158
102856 , 3202 , 98 , 200 , 914080803 , 100 , 269.2404915610174 , 25.811723103300473% , 158
102856 , 7475 , 89 , 200 , 4210005715636125 , 100 , 269.25021389126545 , 25.811031637600795% , 158
102856 , 2607 , 99 , 200 , 117116549210865000 , 100 , 269.25993622151356 , 25.81034020894723% , 158
102856 , 9252 , 73 , 200 , 0 , 100 , 269.26965855176167 , 25.8096488173368% , 158
102857 , 766 , 11 , No Response , Timeout , -1 , 269.2670406486676 , 25.811636129861782% , 157
102859 , 2050 , 38 , 200 , -433004107 , 103 , 269.27152704187284 , 25.81094474057804% , 156
102860 , 8793 , 97 , 200 , -2510331040 , 103 , 269.27863114913475 , 25.81025338833235% , 156
102860 , 1484 , 94 , 200 , -5 , 104 , 269.28835310130273 , 25.809562073121732% , 156
102861 , 2160 , 97 , 200 , 1 , 99 , 269.29545697591897 , 25.808870794943218% , 156
102861 , 9502 , 90 , 200 , 488575246 , 104 , 269.3051788335715 , 25.808179553793824% , 156
102861 , 8767 , 15 , 200 , -426811743581502156 , 101 , 269.3149006912241 , 25.807488349670578% , 156
102861 , 9255 , 89 , 200 , -2348781937354938007 , 100 , 269.3246225488766 , 25.806797182570502% , 156
102861 , 1291 , 89 , 200 , 408966619116635328 , 101 , 269.3343444065292 , 25.80610605249063% , 156
102862 , 7674 , 96 , 200 , 1601007317 , 101 , 269.34144776496663 , 25.805414959427974% , 156
102862 , 7322 , 69 , 200 , -517520032 , 102 , 269.35116952810563 , 25.80472390337957% , 156
102862 , 7602 , 91 , 200 , 1003906679 , 101 , 269.36089129124457 , 25.804032884342448% , 156
102862 , 9153 , 37 , 200 , -2292313759 , 102 , 269.3706130543835 , 25.803341902313626% , 156
102862 , 9270 , 84 , 200 , 737733211 , 102 , 269.3803348175225 , 25.802650957290137% , 156
102863 , 2746 , 45 , 200 , -889259502 , 103 , 269.38743765979996 , 25.801960049268995% , 156
102863 , 2106 , 93 , 200 , 2555242522 , 102 , 269.3971593284271 , 25.80126917824725% , 156
102863 , 8661 , 63 , 200 , -1421937037 , 96 , 269.4068809970543 , 25.800578344221915% , 156
102863 , 8760 , 15 , 200 , -5 , 102 , 269.4166026656815 , 25.79988754719002% , 156
102863 , 822 , 37 , 200 , 1757492537 , 102 , 269.42632433430873 , 25.799196787148592% , 156
102865 , 8735 , 4 , No Response , Timeout , -1 , 269.4210858892723 , 25.801183368584507% , 156
102865 , 8697 , 30 , 200 , -3034847887 , 99 , 269.4308073688815 , 25.800492610837438% , 155
102866 , 9512 , 81 , 200 , 557 , 101 , 269.43790951334745 , 25.799801890075763% , 155
102866 , 8765 , 29 , 200 , 583181198 , 98 , 269.4476308984504 , 25.799111206296516% , 155
102866 , 8772 , 29 , 200 , -7 , 101 , 269.4573522835534 , 25.79842055949672% , 155
102868 , 8802 , 4 , No Response , Timeout , -1 , 269.45211338803125 , 25.800406895813254% , 155
102868 , 9863 , 92 , 200 , 1451472374455866250 , 101 , 269.46183458412725 , 25.79971625130498% , 154
102869 , 4321 , 66 , 200 , 2630823652 , 100 , 269.4689362198524 , 25.799025643771078% , 154
102869 , 7822 , 47 , 200 , -457307748 , 106 , 269.47865732144766 , 25.7983350732086% , 154
102869 , 8977 , 39 , 200 , 340192225 , 102 , 269.4883784230429 , 25.797644539614563% , 154
102869 , 1480 , 75 , 200 , 1 , 106 , 269.4980995246382 , 25.796954042986002% , 154
102869 , 7303 , 92 , 200 , 2474736556227600840 , 101 , 269.50782062623335 , 25.796263583319952% , 154
102869 , 8822 , 29 , 200 , 3069965301 , 108 , 269.5175417278286 , 25.79557316061344% , 154
102869 , 1249 , 80 , 200 , -716519674 , 96 , 269.5272628294239 , 25.794882774863503% , 154
102869 , 9204 , 62 , 200 , 0 , 101 , 269.53698393101905 , 25.794192426067177% , 154
102869 , 1767 , 49 , 200 , -1331584009583528049 , 98 , 269.5467050326143 , 25.793502114221482% , 154
